gene_id,gene,logFC,logCPM,PValue,FDR
ENSG00000005075,POLR2J,-0.167266788286827,5.22404680068009,0.759321371361309,1
ENSG00000005100,DHX33,0.0851104661658062,4.62734747428076,0.865934981953083,1
ENSG00000005156,LIG3,-0.0941267953741542,3.94736657402298,0.873339029022612,1
ENSG00000005175,RPAP3,0.0874674069306051,4.22269916855708,0.871890855095497,1
ENSG00000005187,ACSM3,0.0142527079309629,1.30428765717978,0.986024194486301,1
ENSG00000005189,REXO5,-0.180715900822354,2.23408118019765,0.800455411494266,1
ENSG00000005194,CIAPIN1,-0.261648602599168,5.66236743072586,0.630268124472364,1
ENSG00000005206,SPPL2B,-0.0863608736081781,5.03412405669735,0.868173272281395,1
ENSG00000005238,FAM214B,-0.225482194700226,5.99402116323519,0.703296600361304,1
ENSG00000005243,COPZ2,-0.166798662725726,4.99783532233482,0.817136421325781,1
ENSG00000005249,PRKAR2B,1.88250278707589,-1.58717469760192,0.145057732653325,1
ENSG00000005302,MSL3,0.0280309123502076,4.50228505354681,0.954986625819162,1
ENSG00000005339,CREBBP,-0.0116503952812282,5.74533577564698,0.981245123924022,1
ENSG00000005379,TSPOAP1,0.776689738884395,0.768971559584177,0.452439218969008,1
ENSG00000005381,MPO,-0.595316262914745,-1.34621893865713,0.554936286910266,1
ENSG00000005436,GCFC2,0.277090493634376,4.76304697112458,0.569818656024683,1
ENSG00000005448,WDR54,0.311646209876337,3.87624329811034,0.674684226258078,1
ENSG00000005469,CROT,0.0444766928471516,3.67875238970523,0.944438645212025,1
ENSG00000005471,ABCB4,-1.47262390595175,-2.42978086736583,0.242134915576666,1
ENSG00000005483,KMT2E,0.195887903406262,5.32316999114653,0.713914722755129,1
ENSG00000005486,RHBDD2,-0.336103709926292,4.53710346635894,0.515101480825669,1
ENSG00000005513,SOX8,-0.692824561510928,6.13320145693633,0.645587178364962,1
ENSG00000005700,IBTK,0.122458337848591,6.18290552594881,0.821922831298316,1
ENSG00000005801,ZNF195,-0.0773450205452826,3.71351383708036,0.89910480580595,1
ENSG00000005810,MYCBP2,-0.223216608773604,6.0101934885081,0.661442390250609,1
ENSG00000005812,FBXL3,0.135909710679364,5.38410056067774,0.815917808655816,1
ENSG00000005844,ITGAL,0.624806922962405,-1.17209195717419,0.601509442682722,1
ENSG00000005882,PDK2,-0.332342295847963,5.2805458868606,0.530361354010603,1
ENSG00000005884,ITGA3,-0.152458328424853,7.79234038617016,0.846161414881639,1
ENSG00000005889,ZFX,0.392834889572284,5.00720633933515,0.421569755037938,1
ENSG00000005893,LAMP2,0.10725210983555,7.83933497147304,0.857265015970588,1
ENSG00000005955,NA,0.0928631393692788,5.01741359933867,0.847926829380916,1
ENSG00000005961,ITGA2B,-0.095816312319217,-2.5052822509885,0.957685900389651,1
ENSG00000005981,ASB4,0.57011398403926,-2.29076864409043,0.634827957997663,1
ENSG00000006007,GDE1,-0.175960062622264,6.03724907843787,0.732297882222929,1
ENSG00000006015,REX1BD,-0.192388891679051,4.91998393459662,0.692613136233101,1
ENSG00000006016,CRLF1,0.236014441107452,7.95410784203207,0.829838952449846,1
ENSG00000006025,OSBPL7,0.348964502793621,2.91537423984475,0.59940743874152,1
ENSG00000006042,TMEM98,0.141256883440792,6.53790212861441,0.827492880938732,1
ENSG00000006047,YBX2,0.588145528065268,-2.68489037204712,0.579707143398016,1
ENSG00000006062,MAP3K14,0.0500624800675963,5.15359724678925,0.940282981526675,1
ENSG00000006114,NA,-0.0555062492694114,5.0654826326348,0.90903146125936,1
ENSG00000006118,TMEM132A,-0.472687878827409,6.16221765480688,0.512243161781418,1
ENSG00000006125,AP2B1,0.0343785915864307,7.73390072520632,0.953232049216208,1
ENSG00000006194,ZNF263,0.0131495003091296,4.74446369192695,0.979331303460515,1
ENSG00000006282,SPATA20,0.314956859926586,5.9706608111931,0.602848037071589,1
ENSG00000006283,CACNA1G,-0.701806103280815,-2.12252622835617,0.605505643656053,1
ENSG00000006327,TNFRSF12A,0.261128154816875,7.41865004984718,0.746939150794893,1
ENSG00000006432,MAP3K9,-0.0993855236081856,0.681811385070132,0.932220635949039,1
ENSG00000006451,RALA,-0.20494721567377,6.00226595002196,0.732247455376988,1
ENSG00000006453,BAIAP2L1,-0.0372576882013544,7.14256216247637,0.949585612323639,1
ENSG00000006459,KDM7A,0.280211268455821,3.87480919060202,0.703136459145516,1
ENSG00000006468,ETV1,1.00713907172075,4.56482980013184,0.0726090908603604,1
ENSG00000006530,AGK,0.145992002838892,3.44118715621945,0.809713737130509,1
ENSG00000006534,ALDH3B1,-0.104775652439916,7.05590221232306,0.850198957639904,1
ENSG00000006576,PHTF2,0.168336432827951,4.25138229440794,0.793691011173279,1
ENSG00000006606,CCL26,1.96284238297604,-1.54389963609914,0.0561697745686323,1
ENSG00000006607,FARP2,-0.208826128376858,4.26946321902896,0.684425556591472,1
ENSG00000006625,GGCT,-0.15862989466029,3.95087377019157,0.8103115076796,1
ENSG00000006634,DBF4,0.341778685449726,2.38383414507788,0.610879314912361,1
ENSG00000006638,TBXA2R,0.448703040285627,0.88433500470289,0.660150998835533,1
ENSG00000006652,IFRD1,0.434770477112705,5.41542437076681,0.556797859999715,1
ENSG00000006695,COX10,-0.208230417143572,3.68818139122711,0.721702537135292,1
ENSG00000006704,GTF2IRD1,-0.172017900325756,4.180758940706,0.808114664894479,1
ENSG00000006712,PAF1,-0.024966587603073,5.56570305147372,0.960924693723863,1
ENSG00000006715,VPS41,0.0742236038821124,5.61174666764087,0.894477370614775,1
ENSG00000006740,ARHGAP44,0.237900189513908,-0.535827602306217,0.780460836119265,1
ENSG00000006744,ELAC2,-0.0689779117847767,6.17757320375169,0.892554607819552,1
ENSG00000006756,ARSD,0.010409259617858,4.47973868893923,0.985523494033687,1
ENSG00000006757,PNPLA4,0.46452786747297,2.29980503560029,0.567387155628878,1
ENSG00000006788,MYH13,-0.0763914994080606,4.16411296846363,0.933825630159449,1
ENSG00000006831,ADIPOR2,-0.211059827284709,5.83935953224316,0.670517147225575,1
ENSG00000006837,CDKL3,-0.0461848832412204,4.40408252044997,0.930966125873029,1
ENSG00000007047,MARK4,-0.072249168240683,5.51282482912966,0.885896342786834,1
ENSG00000007062,PROM1,-0.797399860408324,-2.66341395999348,0.553823129948833,1
ENSG00000007080,CCDC124,-0.0920622174663164,6.12208631400485,0.865376185687667,1
ENSG00000007168,PAFAH1B1,-0.0304174529410884,7.20364071068244,0.956693136498939,1
ENSG00000007202,KIAA0100,-0.175770649590489,7.83914590422449,0.790639306804277,1
ENSG00000007237,,-1.58572980874769,0.224795395138958,0.0856990754363161,1
ENSG00000007255,TRAPPC6A,-0.94911581616811,3.81905672695216,0.322397952484711,1
ENSG00000007264,MATK,2.16398456178089,-2.52014278194414,0.0319935969705383,1
ENSG00000007312,CD79B,-0.167477356193171,-2.39862636379994,0.883656987902842,1
ENSG00000007314,SCN4A,0.178692636488226,5.5396977963171,0.932948336973145,1
ENSG00000007341,ST7L,-0.0178040229238892,3.91688389809281,0.975421239403678,1
ENSG00000007372,PAX6,0.384403674236056,0.531765603419866,0.627314659273659,1
ENSG00000007376,RPUSD1,-0.182572394582544,4.5994557369816,0.722484217032618,1
ENSG00000007384,RHBDF1,0.0923472968412208,5.88940958235535,0.878446174603034,1
ENSG00000007392,LUC7L,0.0431331556993372,5.08182279955726,0.93782535051367,1
ENSG00000007402,CACNA2D2,0.269535597312409,-1.44388470917809,0.775877740138663,1
ENSG00000007516,BAIAP3,-0.105573876468696,3.47784824971061,0.856959549980687,1
ENSG00000007520,TSR3,-0.199094671617396,5.65379305854194,0.687757185131884,1
ENSG00000007541,PIGQ,-0.157858178937176,5.0525449797651,0.747549978450252,1
ENSG00000007545,CRAMP1,-0.0702889786666033,4.61467033494101,0.889795991773091,1
ENSG00000007866,TEAD3,-0.354094708340619,5.26433690192609,0.480467446995894,1
ENSG00000007923,DNAJC11,-0.11482182547998,5.62943556997619,0.817901273964211,1
ENSG00000007933,FMO3,-0.33857958860358,1.2042577660145,0.746026189876014,1
ENSG00000007944,MYLIP,0.18283490716325,2.74177453795435,0.822592483632617,1
ENSG00000007952,NOX1,0.28513387413663,1.09137280866024,0.735224260376732,1
ENSG00000007968,E2F2,0.732595697053667,0.419772683404914,0.380894134278708,1
ENSG00000008018,PSMB1,0.00295235027859287,6.92805157526086,0.995614766155559,1
ENSG00000008056,SYN1,1.38859907777524,0.370853076348341,0.0877323915342177,1
ENSG00000008083,JARID2,0.220256014024518,4.06933600627248,0.716305449668116,1
ENSG00000008086,CDKL5,0.0783548075999828,0.334936074700307,0.953201840053952,1
ENSG00000008128,CDK11A,-0.28458846524544,4.93730699359512,0.565377062767141,1
ENSG00000008130,NADK,-0.220587069758285,5.78460012069467,0.666958563063963,1
ENSG00000008226,DLEC1,-0.174227759505111,3.54084648092534,0.765490338322553,1
ENSG00000008256,CYTH3,-0.564045275549467,6.55542161668912,0.392001803586789,1
ENSG00000008277,ADAM22,-0.0624978917194741,-0.739171231358998,0.967341495536415,1
ENSG00000008282,SYPL1,0.0419317428667172,6.22941672313046,0.935091376873347,1
ENSG00000008283,CYB561,0.610099908512373,3.68977817630232,0.462484898868007,1
ENSG00000008294,SPAG9,-0.0728674390325314,6.9304922462899,0.919800459418814,1
ENSG00000008300,CELSR3,-0.356508857773341,1.2025700364645,0.639663574863039,1
ENSG00000008311,AASS,0.00315608985159886,4.14152143327473,0.997446892868072,1
ENSG00000008323,PLEKHG6,-0.299603773026078,-1.18115939678704,0.724269521309205,1
ENSG00000008324,SS18L2,0.191188765039886,3.04740381181457,0.757205340603932,1
ENSG00000008382,MPND,-0.0529114172375149,3.16462259267582,0.932221873789687,1
ENSG00000008394,MGST1,0.490377797066893,6.52569254642481,0.4476308325487,1
ENSG00000008405,CRY1,-0.116311797235021,3.51943032104821,0.85950966965821,1
ENSG00000008441,NFIX,0.183273280426585,7.6002720386094,0.755356721530865,1
ENSG00000008513,ST3GAL1,0.185826633557532,4.24473431988622,0.771223918947587,1
ENSG00000008516,MMP25,-0.314581977660236,0.626840739428784,0.715142608619411,1
ENSG00000008517,IL32,0.0736032441533368,8.00091375961857,0.96297303790265,1
ENSG00000008710,PKD1,-0.158767378294886,7.38543492721751,0.788586292758527,1
ENSG00000008735,MAPK8IP2,-0.412785690363752,-1.42359907344917,0.642856852520107,1
ENSG00000008838,MED24,0.0772264990600362,5.96949437235868,0.880787887427141,1
ENSG00000008853,RHOBTB2,0.130886594769534,4.80207754116434,0.81075763831018,1
ENSG00000008869,HEATR5B,0.212623340318815,4.10192394971806,0.747202132535195,1
ENSG00000008952,SEC62,0.0169095370593181,6.37422345995608,0.97829428208684,1
ENSG00000008988,RPS20,0.00577292158438061,9.32658585355195,0.992847300352041,1
ENSG00000009307,CSDE1,-0.103666199847284,9.51087865766487,0.864830381851423,1
ENSG00000009335,UBE3C,-0.0257170110287189,6.89449871900154,0.963975576843945,1
ENSG00000009413,REV3L,0.0456238400992656,6.61315064708053,0.942485649377821,1
ENSG00000009709,PAX7,-0.171163806699827,4.24261737652327,0.872084052456998,1
ENSG00000009724,MASP2,-0.030222907963262,2.66321786942794,0.964102932244797,1
ENSG00000009780,FAM76A,-0.0457752093888262,2.66239056094732,0.95170981530185,1
ENSG00000009790,TRAF3IP3,0.565496256091378,0.558718505602335,0.474180822383993,1
ENSG00000009830,POMT2,-0.247888671017734,4.54558272787737,0.631085478555017,1
ENSG00000009844,VTA1,0.00915970760759525,6.01986016435309,0.986238971293669,1
ENSG00000009950,MLXIPL,-2.75269453932072,2.20394560025157,0.202872766868832,1
ENSG00000009954,BAZ1B,-0.0188949045993799,5.61616583473215,0.969253124335307,1
ENSG00000010017,RANBP9,-0.0554598680099272,5.98120776374448,0.918181485626691,1
ENSG00000010030,ETV7,1.69422173613007,-1.48587013703473,0.386557063572917,1
ENSG00000010072,SPRTN,-0.111683708206101,3.6022206229927,0.849059194974607,1
ENSG00000010165,EEF1AKNMT,-0.0383472949864319,5.05727357978222,0.93694250816776,1
ENSG00000010219,DYRK4,-0.222037099784607,3.62960542969836,0.727822438255897,1
ENSG00000010244,ZNF207,-0.00697258608586608,6.90529976910858,0.989845451649141,1
ENSG00000010256,UQCRC1,-0.239851106918135,7.0143355544852,0.666542161718025,1
ENSG00000010270,STARD3NL,0.0269425754315222,5.20551704229841,0.957291487728293,1
ENSG00000010278,CD9,0.488708175677379,5.6124071800054,0.595863723645027,1
ENSG00000010282,HHATL,0.392689494917992,0.370518723179309,0.870648533314224,1
ENSG00000010292,NCAPD2,0.175942094078008,5.74463150614924,0.721174135680055,1
ENSG00000010295,IFFO1,0.27213733063258,6.54398347099771,0.688993642493871,1
ENSG00000010318,PHF7,-0.166846782411149,2.34803813687374,0.811805665310322,1
ENSG00000010319,SEMA3G,-0.195829440207451,-2.76951038124048,0.917580104612739,1
ENSG00000010322,NISCH,-0.0551100163089607,6.51890068335451,0.914355819501371,1
ENSG00000010327,STAB1,-0.225587633043226,2.44729306546221,0.740308506493443,1
ENSG00000010361,FUZ,0.0607846373810555,4.31504408459613,0.9084301753941,1
ENSG00000010379,SLC6A13,0.0704590506246378,-2.00944717247007,0.9750322623812,1
ENSG00000010404,IDS,0.0731897910853899,5.49949972631724,0.902776026652726,1
ENSG00000010438,PRSS3,0.437210102640887,-0.726630756417964,0.811582254773853,1
ENSG00000010539,ZNF200,-0.0761449244590797,2.87439903389954,0.904448469788215,1
ENSG00000010610,CD4,-0.806345200195937,-2.65628316779308,0.480358137524364,1
ENSG00000010626,LRRC23,0.0644956813685622,2.21923165416619,0.930948073761514,1
ENSG00000010704,HFE,0.339488550315674,3.32198159327788,0.712165306167965,1
ENSG00000010803,SCMH1,-0.151532895657899,5.104369850442,0.782766604110363,1
ENSG00000010810,FYN,0.202202391370912,7.47443986864617,0.77047809435684,1
ENSG00000010818,HIVEP2,0.372776273178211,5.26094893604107,0.44250121733183,1
ENSG00000011007,ELOA,-0.224796127119541,6.26191654861208,0.670308441890484,1
ENSG00000011009,LYPLA2,-0.0332858504441075,5.13540384716874,0.945434723072639,1
ENSG00000011021,CLCN6,-0.261916317284691,4.16039059759685,0.64118069001287,1
ENSG00000011028,MRC2,-0.432428675429591,9.62778189943882,0.49472914654537,1
ENSG00000011052,NME1-NME2,0.04276932754791,8.26271011437315,0.942519104314016,1
ENSG00000011083,SLC6A7,-0.263503698869433,-0.110617841113107,0.824421829022579,1
ENSG00000011105,TSPAN9,0.348079241701253,7.06509167464691,0.768596531939748,1
ENSG00000011114,BTBD7,-0.0642575125980985,5.23471226960157,0.899670519594009,1
ENSG00000011132,APBA3,-0.323088986910563,4.11905247781394,0.57931329163063,1
ENSG00000011143,MKS1,-0.163548091314025,3.23980104608686,0.800949235552283,1
ENSG00000011198,ABHD5,0.0425059650799569,5.98851534161052,0.955046354323205,1
ENSG00000011201,ANOS1,1.64914945734114,0.493329703536325,0.062129920096141,1
ENSG00000011243,AKAP8L,-0.0295737106104976,5.45104588483039,0.964243115306583,1
ENSG00000011258,MBTD1,-0.0292934308907572,3.67854174670498,0.967366926608411,1
ENSG00000011260,UTP18,0.0719179707515185,4.93499403162022,0.893156562536014,1
ENSG00000011275,RNF216,0.0933168696866282,5.85745090552647,0.856086552153737,1
ENSG00000011295,TTC19,-0.10404421924888,5.33183149929048,0.831626099878588,1
ENSG00000011304,PTBP1,0.23145076394479,7.11728295714969,0.751850368456545,1
ENSG00000011332,DPF1,-0.0191388267391056,1.17471720819128,0.98403002774199,1
ENSG00000011347,SYT7,-0.619102183491218,1.34408388363062,0.489193141320805,1
ENSG00000011376,LARS2,-0.0768831799202969,4.17750323515149,0.886243519188958,1
ENSG00000011405,PIK3C2A,-0.170336844068329,4.82853947241414,0.830861405961674,1
ENSG00000011422,PLAUR,0.814472862944158,5.90112272714817,0.401355442790402,1
ENSG00000011426,ANLN,0.703380104408123,5.16321260087968,0.330189997312102,1
ENSG00000011451,WIZ,-0.134776711792397,6.01345074157408,0.808775826721762,1
ENSG00000011454,RABGAP1,-0.0179467946253605,5.59426533473764,0.971379081373723,1
ENSG00000011465,DCN,-0.37130768676148,8.58962052980319,0.602632291377799,1
ENSG00000011478,QPCTL,-0.222017273044103,4.21737809848454,0.669449094204274,1
ENSG00000011485,PPP5C,-0.320182021860662,5.8412244853951,0.566790352915779,1
ENSG00000011523,CEP68,-0.0820775055979551,5.28426077455245,0.886311968508437,1
ENSG00000011566,MAP4K3,-0.416267684978289,5.22934236282545,0.421651153880768,1
ENSG00000011638,TMEM159,0.634664968873534,3.53913099828374,0.323189658074576,1
ENSG00000012048,BRCA1,0.323250254333752,3.23131800060654,0.615546330582333,1
ENSG00000012061,ERCC1,-0.323780238215349,6.70007385047539,0.55516232143393,1
ENSG00000012171,SEMA3B,0.603873838346572,1.18871176892588,0.496425072273715,1
ENSG00000012174,MBTPS2,0.161136518193454,4.9744958149845,0.744025427470013,1
ENSG00000012211,PRICKLE3,0.0859621380473972,4.66421052096153,0.863020302518649,1
ENSG00000012223,LTF,2.44480435390075,2.11520776861425,0.372190142061645,1
ENSG00000012232,EXTL3,-0.0711036970262439,5.90570235416339,0.886709432443488,1
ENSG00000012660,ELOVL5,-0.15018371620618,5.69130099280625,0.762712197729183,1
ENSG00000012817,KDM5D,-0.207397469008937,3.77491636816043,0.962476405152493,1
ENSG00000012822,CALCOCO1,-0.0360522843821618,7.04372117977758,0.946771066606364,1
ENSG00000012963,UBR7,0.13242791297465,4.73929023830973,0.808639614874047,1
ENSG00000012983,MAP4K5,0.18964055022701,5.40057823737855,0.753139089395004,1
ENSG00000013016,EHD3,0.0786515226851279,3.94281934275852,0.915753742471366,1
ENSG00000013275,PSMC4,-0.198187521448212,6.47838449045529,0.705020834098569,1
ENSG00000013288,MAN2B2,-0.294554857622194,6.30193910832271,0.705088741550469,1
ENSG00000013293,SLC7A14,0.0623249351442801,-0.649935616225761,0.980090635150644,1
ENSG00000013297,CLDN11,2.00777462327296,5.38470777880556,0.279983558330939,1
ENSG00000013306,SLC25A39,-0.240954479021434,6.35066166605281,0.63285707250288,1
ENSG00000013364,MVP,-0.126049273117239,8.49686060828647,0.832765336183283,1
ENSG00000013374,NUB1,-0.00274061580682084,5.62288366910887,0.995738902272291,1
ENSG00000013375,PGM3,-0.242367296656041,5.50765400443233,0.709109025042916,1
ENSG00000013392,RWDD2A,0.0209388316672631,2.99695130533881,0.97457733876991,1
ENSG00000013441,CLK1,0.327054233590672,5.6875631665914,0.607030888252565,1
ENSG00000013503,POLR3B,-0.0355325067133422,3.87159082558359,0.948359661484493,1
ENSG00000013523,ANGEL1,-0.321580446209415,4.38785321104508,0.618933160120384,1
ENSG00000013561,RNF14,-0.180071431100937,5.82002354217335,0.733261314466131,1
ENSG00000013563,DNASE1L1,-0.574357722760471,5.42905129787413,0.255768910202429,1
ENSG00000013573,DDX11,-0.296768864438081,3.17504654750422,0.627633353167089,1
ENSG00000013583,HEBP1,-0.108810914786176,5.30197230455175,0.834921591832129,1
ENSG00000013588,GPRC5A,1.42664645490398,5.41590274198996,0.402237552409162,1
ENSG00000013619,MAMLD1,0.0876930690429945,2.17851046831755,0.908837974005501,1
ENSG00000013810,TACC3,0.540894895833914,4.33909262949007,0.356786505932445,1
ENSG00000014123,UFL1,0.00788603169328591,4.99350765412145,0.987673875884703,1
ENSG00000014138,POLA2,0.199040329002998,5.40119510511975,0.8457211392515,1
ENSG00000014164,ZC3H3,-0.0733065095917532,4.11818960054426,0.896562565465233,1
ENSG00000014216,CAPN1,0.0983706459078376,7.20587046737286,0.860876414422923,1
ENSG00000014257,ACPP,1.72143887867309,-1.73023229253217,0.336161410117696,1
ENSG00000014641,MDH1,-0.0773378075881801,6.73494545874374,0.882154969681917,1
ENSG00000014824,SLC30A9,0.26676677511357,5.78814744232934,0.621607993917357,1
ENSG00000014914,MTMR11,1.20640269401397,0.751866830522389,0.27833241450636,1
ENSG00000014919,COX15,0.00732777478402804,5.17384129723129,0.988482765474039,1
ENSG00000015133,CCDC88C,0.00265300196162612,2.35667556739314,0.999403796077219,1
ENSG00000015153,YAF2,0.0468017287456561,3.91596227419436,0.937134084494009,1
ENSG00000015171,ZMYND11,0.0306859249730959,6.17900732671569,0.95274201986374,1
ENSG00000015285,WAS,0.835532222938172,-2.5501050624929,0.412881609781634,1
ENSG00000015413,DPEP1,-2.13012348918624,-2.75479763709616,0.0859146330249492,1
ENSG00000015475,BID,0.0485920144613636,5.21692236184406,0.927811692768664,1
ENSG00000015479,MATR3,0.0438131829588156,8.06727580887141,0.939657756886,1
ENSG00000015532,XYLT2,-0.000940063704111571,5.29055266103376,0.998889151146163,1
ENSG00000015568,RGPD5,-0.0231595464135449,4.1344460806336,0.967331873328221,1
ENSG00000015676,NUDCD3,0.14405496732739,6.30053062429151,0.781738992283566,1
ENSG00000016391,CHDH,0.248620637998842,-2.65223848746149,0.828707976022545,1
ENSG00000016402,IL20RA,0.675507766318249,1.56612131367066,0.681726694178116,1
ENSG00000016864,GLT8D1,0.125728723168463,5.97530241975094,0.801430207259552,1
ENSG00000017260,ATP2C1,-0.00620531829210343,6.34709812869017,0.991818145039903,1
ENSG00000017483,SLC38A5,1.34092377028834,4.17333591171607,0.125537757095337,1
ENSG00000017621,NA,-0.290103547769871,-0.692559247373708,0.72191980799264,1
ENSG00000017797,RALBP1,-0.108207789229758,6.56579241710065,0.841635372069059,1
ENSG00000018189,RUFY3,0.362436853943344,5.66544338710828,0.506913556986372,1
ENSG00000018236,CNTN1,-0.352451318289722,-1.98665089346681,0.885269400502394,1
ENSG00000018280,SLC11A1,-0.868475581360495,-1.57960502701021,0.336611381449753,1
ENSG00000018408,WWTR1,-0.105046095376589,7.87623305167881,0.859860867481532,1
ENSG00000018510,AGPS,-0.120606147986161,5.95715478230523,0.820334905811986,1
ENSG00000018610,CXorf56,0.0368671170281613,3.94392529753493,0.946122547527191,1
ENSG00000018625,ATP1A2,-0.0560527614022557,7.13499720762243,0.973461873200763,1
ENSG00000018699,TTC27,-0.200244218528365,4.12728274168105,0.731927399586217,1
ENSG00000018869,ZNF582,0.0895249458449006,1.34002517373288,0.904261385178406,1
ENSG00000019144,PHLDB1,-0.136217694076662,5.52987890689072,0.842459737939191,1
