gene,gene_id,logFC,logCPM,F,PValue,FDR
SEPHS2,ENSG00000179918,0.106594486069132,4.79297484115311,1.81255354504077,0.189607738443976,0.40565771533886
GPBAR1,ENSG00000179921,0.00692787509483868,-0.341136117608759,0.000885847582269038,0.976478970139121,0.988952083833143
ZNF784,ENSG00000179922,-0.0141945359731536,3.10282645772197,0.031287283833093,0.860946127905142,0.930566595229864
C14orf119,ENSG00000179933,0.185235469087692,6.6400350022056,8.33363446147403,0.00764973652060016,0.060853786369757
LINC00652,ENSG00000179935,0.277528966036564,0.289070722386855,1.7930257946365,0.191933026161291,0.4090555145032
BBS10,ENSG00000179941,0.0330686231681421,6.41791745330301,0.149997938399643,0.70163086165836,0.842812659135673
FIZ1,ENSG00000179943,-0.0654448454294779,2.97810557550602,0.559861212195658,0.460906538155109,0.672716208827333
PUF60,ENSG00000179950,0.0864960054720757,5.8992011117515,1.7065932232622,0.20265482264638,0.422779888624344
SSC5D,ENSG00000179954,-0.844774337950533,1.41903965421683,9.75322491337929,0.00429807802294543,0.0434608502988608
DCTPP1,ENSG00000179958,0.253088447140807,3.35338905713146,2.88287107850185,0.101242464701565,0.2799684944046
ZNF771,ENSG00000179965,-0.00618098274251624,3.65960242917785,0.00456327462959826,0.946649434323681,0.97321486786531
PPP1R14BP3,ENSG00000179967,0.146596344407129,7.56399608941692,3.16867612250437,0.0865355313835408,0.25532750762072
CRIPAK,ENSG00000179979,-0.238992316658111,1.63738216557165,1.75330069217022,0.196772057573405,0.415298717708697
TSHZ1,ENSG00000179981,-0.110045906519882,5.48397683224233,1.68004004011853,0.206095879031126,0.427024717554772
PSTK,ENSG00000179988,0.0179165762580224,2.69719139484722,0.0307273046181532,0.862182857311748,0.93126970390465
SOCS4,ENSG00000180008,0.0626151436571561,6.98313754162605,0.607794309309279,0.442527917155941,0.658711349094895
ZADH2,ENSG00000180011,0.0279492040595561,6.58347942164462,0.120471082110223,0.731265868833997,0.861537728025315
RP11_756P10.3,ENSG00000180015,0.0708834963463267,4.35102572717255,0.794734370638735,0.380696769613689,0.604406950617608
ZNF48,ENSG00000180035,-0.0374672621295263,2.71762480620019,0.124676909059965,0.726810070038918,0.858210760667422
TMEM86B,ENSG00000180089,-0.248322553260991,0.0527655707615085,1.26255321997486,0.271246041903861,0.497604061169138
sep_01,ENSG00000180096,-0.437060373636121,2.14836017641754,4.83263760207197,0.0368502352681599,0.153834198747211
TRNAU1AP,ENSG00000180098,-0.263371063457184,4.1537899908176,4.07573009563542,0.0537288554924036,0.19189047302247
EXOC3,ENSG00000180104,-0.137517309961434,5.77442310187914,2.45548847840881,0.128981144200464,0.322563100795349
CSNK1A1L,ENSG00000180138,-0.0298838083292263,0.699418858124567,0.030461077514215,0.863081479149455,0.931582794220199
ACTA2_AS1,ENSG00000180139,-1.21309136490424,1.87430860442105,8.28601510237745,0.00793708278803559,0.0621262029707474
LYNX1,ENSG00000180155,-0.523176651366083,1.1263017675872,6.15448501544407,0.0197652733577403,0.105736779164508
MED14,ENSG00000180182,-0.245504671007354,4.64346712972311,6.20036169629901,0.0193562519836392,0.104635593944476
FAHD1,ENSG00000180185,0.259417953848835,5.60155709202998,20.8880614946804,0.000100454567147604,0.00450310682202337
HMGB1P14,ENSG00000180189,-0.36182336331277,-0.0480551156473624,2.27119553637087,0.146354026018802,0.347595605882201
TDRP,ENSG00000180190,-0.0582172408255853,3.27691552886348,0.0812740139902091,0.777799109402161,0.888499384030954
RCC1,ENSG00000180198,0.00714596530500063,5.47908950526223,0.00815138663615718,0.928739768404991,0.965954184252667
MYLPF,ENSG00000180209,-4.13919309804516,3.7056589327377,9.01228356229231,0.00600470333872554,0.0523192695344397
RP1_278E11.3,ENSG00000180211,0.143971106548834,3.68794969410734,0.850484238073351,0.364737138764831,0.590277028775384
PRKRA,ENSG00000180228,-0.135127533072601,5.99862398459227,8.63757074096073,0.00674442397245866,0.0561493370158676
HERC2P3,ENSG00000180229,0.985100371099948,0.97604035880921,12.4626162591286,0.00154037933440993,0.0238818156345463
ZNRF2,ENSG00000180233,-0.408853011416946,4.09941641226947,17.5048982347547,0.000280134229127796,0.00868632013362933
ZNF816,ENSG00000180257,0.113768882323517,4.35126948966511,1.53490986929259,0.226240253663215,0.450660280010164
FGD6,ENSG00000180263,0.00790456401918415,3.81275796131313,0.0026638813639969,0.959224363073041,0.979865283415923
