gene_id,gene,logFC,logCPM,PValue,FDR
ENSG00000149243,KLHL35,0.333414919,-1.564316666,0.285641527,0.865333389
ENSG00000149256,TENM4,0.242496813,0.781936121,0.285171605,0.865173955
ENSG00000149257,SERPINH1,-0.075424451,4.041560284,0.745049764,0.979370225
ENSG00000149260,CAPN5,0.134754015,0.799482533,0.611763392,0.955535892
ENSG00000149262,INTS4,0.051806092,3.224910098,0.593566783,0.952524655
ENSG00000149269,PAK1,0.172814911,6.153882512,0.448870746,0.92323461
ENSG00000149273,RPS3,0.010121142,8.014015101,0.944726655,1
ENSG00000149289,ZC3H12C,-0.1249516,4.526001662,0.348244084,0.896688869
ENSG00000149292,TTC12,-0.129235553,1.703834154,0.436694796,0.920097625
ENSG00000149294,NCAM1,0.485781382,2.571630395,0.063829963,0.669022767
ENSG00000149295,DRD2,0.046486141,-0.115131923,0.88346617,0.993002099
ENSG00000149300,C11orf52,0.100308738,0.135173118,0.723454915,0.976788812
ENSG00000149308,NPAT,-0.198265892,2.400878122,0.186225292,0.801609982
ENSG00000149311,ATM,-0.058443921,4.022454537,0.497057131,0.931507955
ENSG00000149313,AASDHPPT,-0.015457171,4.863899188,0.872198526,0.992229803
ENSG00000149328,GLB1L2,0.031914191,-0.505151272,0.926419785,0.99973351
ENSG00000149346,SLX4IP,0.245872861,0.512711764,0.081604131,0.699888967
ENSG00000149357,LAMTOR1,0.146159743,5.58436179,0.175432082,0.79631752
ENSG00000149380,P4HA3,0.120468305,0.591988868,0.46249858,0.926086783
ENSG00000149397,NA,0.190469827,2.544345428,0.174470339,0.79631752
ENSG00000149403,GRIK4,-0.168380663,-1.740236648,0.545527008,0.944688954
ENSG00000149428,HYOU1,0.313308105,3.00652632,0.037265392,0.62076315
ENSG00000149451,ADAM33,0.362659599,3.856154774,0.026516583,0.580133284
ENSG00000149474,KAT14,-0.012035292,4.936974718,0.905768089,0.996611213
ENSG00000149476,TKFC,0.028166303,3.707496212,0.801741574,0.98805347
ENSG00000149480,MTA2,0.003965933,3.9664401,0.968653437,1
ENSG00000149483,TMEM138,0.00406973,2.966156969,0.971018279,1
ENSG00000149485,FADS1,-0.066383727,2.945788895,0.728581688,0.977062668
ENSG00000149489,ROM1,0.110293674,0.321800019,0.495548671,0.931507955
ENSG00000149499,EML3,-0.068128911,3.415528275,0.609392159,0.955535892
ENSG00000149503,INCENP,-0.039538221,2.64732653,0.728578226,0.977062668
ENSG00000149506,ZP1,0.283045163,-2.795973361,0.322060188,0.884510459
ENSG00000149527,PLCH2,0.044777217,0.302313239,0.770923014,0.983386711
ENSG00000149531,FRG1BP,-0.373600555,1.997794434,0.010747187,0.461102236
ENSG00000149532,CPSF7,-0.053882116,6.158590027,0.665135204,0.967051745
ENSG00000149534,MS4A2,-0.31284989,-1.934828337,0.54152767,0.944376066
ENSG00000149541,B3GAT3,0.265342848,2.503545516,0.047342307,0.638881401
ENSG00000149547,EI24,-0.024727612,6.072708379,0.840539832,0.989989686
ENSG00000149548,CCDC15,0.075910397,-1.788455775,0.778209485,0.98481565
ENSG00000149554,CHEK1,-0.16864227,-0.346081101,0.367120917,0.902156533
ENSG00000149557,FEZ1,0.328705427,1.15460558,0.253038711,0.848398078
ENSG00000149564,ESAM,-0.266469598,4.57156515,0.074137594,0.691456515
ENSG00000149573,MPZL2,-1.01911704,0.084601146,0.021811196,0.559388885
ENSG00000149575,SCN2B,-0.094745401,3.529479168,0.688146081,0.971568226
ENSG00000149577,SIDT2,-0.068523849,4.930658847,0.51202658,0.935338596
ENSG00000149582,TMEM25,-0.101278476,1.993571509,0.505938002,0.933335602
ENSG00000149591,TAGLN,0.03069838,5.163540972,0.926959635,0.99973351
ENSG00000149596,JPH2,-0.302498143,8.694090064,0.036316876,0.614917528
ENSG00000149599,DUSP15,0.014553096,-2.123955884,0.979839963,1
ENSG00000149600,COMMD7,-0.012705271,4.913620581,0.914396345,0.997817241
ENSG00000149633,KIAA1755,0.246911056,0.908703733,0.454557816,0.924047335
ENSG00000149634,SPATA25,-0.188187574,3.535984117,0.166845649,0.790518746
ENSG00000149636,DSN1,-0.128281205,1.804094274,0.322870804,0.885408225
ENSG00000149639,SOGA1,-0.152681779,3.7606095,0.513696649,0.935860401
ENSG00000149646,CNBD2,0.079547976,-2.702133414,0.854641999,0.990855164
ENSG00000149654,CDH22,-0.273161665,-0.235856048,0.622992511,0.956135237
ENSG00000149656,LINC00266-1,-0.211097201,-0.453401178,0.198220613,0.810858735
ENSG00000149657,LSM14B,0.021115714,5.538555707,0.815447836,0.988237555
ENSG00000149658,YTHDF1,-0.007327717,5.316648406,0.928986775,0.99973351
ENSG00000149679,CABLES2,-0.202270906,2.763873447,0.132141417,0.75420703
ENSG00000149716,LTO1,0.039597782,3.779872318,0.724089368,0.976788812
ENSG00000149743,TRPT1,0.224367214,5.5314211,0.151198851,0.773510508
ENSG00000149761,NUDT22,0.165549784,5.002069938,0.126704029,0.751719197
ENSG00000149781,FERMT3,0.119791178,1.837673054,0.504028724,0.933335602
ENSG00000149782,PLCB3,0.126396686,2.977169124,0.321912776,0.884510459
ENSG00000149792,MRPL49,0.048101084,4.417700865,0.605254068,0.955535892
ENSG00000149798,CDC42EP2,0.482677333,2.197925482,0.014304633,0.505017611
ENSG00000149806,FAU,-0.058021503,7.205652342,0.685930182,0.971188033
ENSG00000149809,TM7SF2,0.161136419,2.376617209,0.334765873,0.891415044
ENSG00000149823,VPS51,0.015781085,6.274695525,0.874356225,0.992229803
ENSG00000149922,TBX6,-0.123362189,0.12358261,0.495525285,0.931507955
ENSG00000149923,PPP4C,0.120576943,4.501529933,0.200123181,0.812365366
ENSG00000149925,ALDOA,0.008117066,13.17034513,0.972594526,1
ENSG00000149926,TLCD3B,0.5698004,3.384162997,0.376036192,0.905857646
ENSG00000149927,DOC2A,0.275249386,1.760494846,0.030536855,0.593912901
ENSG00000149929,HIRIP3,0.077401301,4.41167557,0.484663281,0.930093408
ENSG00000149930,TAOK2,-0.083031757,5.454982823,0.277515343,0.861448548
ENSG00000149932,TMEM219,0.004178438,4.912930468,0.971484386,1
ENSG00000149970,CNKSR2,-0.039146249,4.049520465,0.898054382,0.996337851
ENSG00000150045,KLRF1,-0.217825297,-2.762615101,0.499859983,0.932184022
ENSG00000150048,CLEC1A,-0.266906278,0.409267977,0.185224036,0.800205125
ENSG00000150054,MPP7,-0.074968527,4.144455349,0.682434228,0.970902
ENSG00000150076,NA,-0.045708115,-1.0539437,0.867942429,0.992180755
ENSG00000150093,ITGB1,-0.088851757,7.458681798,0.493677833,0.931507955
ENSG00000150201,FXYD4,-0.256781923,-1.653779281,0.63219734,0.957383357
ENSG00000150281,CTF1,0.10205003,3.27052747,0.433251115,0.919872665
ENSG00000150316,CWC15,0.070491457,4.191104609,0.507265683,0.933335602
ENSG00000150347,ARID5B,0.093615651,4.811838174,0.724282556,0.976795375
ENSG00000150394,CDH8,-0.431304041,-0.767123009,0.132373899,0.75420703
ENSG00000150401,DCUN1D2,-0.208816053,6.293368394,0.052426424,0.64929158
ENSG00000150403,TMCO3,0.078990194,4.343728874,0.78521261,0.986409408
ENSG00000150433,TMEM218,-0.05272716,2.108254974,0.718179459,0.976672038
ENSG00000150455,TIRAP,-0.053620774,2.298609881,0.58605731,0.950477282
ENSG00000150456,EEF1AKMT1,-0.020997405,5.663547069,0.911056053,0.997141093
ENSG00000150457,LATS2,0.065250876,4.744320402,0.673433667,0.968502939
ENSG00000150459,SAP18,0.043779758,6.342642094,0.631323906,0.957217398
ENSG00000150471,ADGRL3,-0.120851201,-0.857415808,0.768693484,0.983320788
ENSG00000150477,KIAA1328,-0.080241693,1.973742074,0.511536076,0.93531103
ENSG00000150510,FAM124A,0.017699572,0.05542975,0.941228726,1
ENSG00000150527,MIA2,-0.142181586,5.612628615,0.407378863,0.912273423
ENSG00000150540,HNMT,-0.138766236,1.441593305,0.479185472,0.929420373
ENSG00000150593,PDCD4,-0.168383161,3.424698549,0.21062058,0.820546664
ENSG00000150594,ADRA2A,0.00074826,-0.338595541,1,1
ENSG00000150627,WDR17,-0.250042792,-1.512004378,0.407931569,0.912273423
ENSG00000150628,SPATA4,-0.15551472,-1.544362609,0.66170153,0.966929245
ENSG00000150630,VEGFC,-0.532217879,0.660868773,0.044277427,0.632836768
ENSG00000150636,CCDC102B,-0.105134744,-2.055514857,0.691599166,0.971904063
ENSG00000150637,CD226,0.080840375,-0.610485716,0.7184751,0.976672038
ENSG00000150667,FSIP1,1.365262542,-1.049859619,0.047359676,0.638881401
ENSG00000150672,DLG2,-0.132220104,0.411345417,0.493834097,0.931507955
ENSG00000150681,RGS18,-0.660677596,-2.56313043,0.066272441,0.673523856
ENSG00000150687,PRSS23,-0.144152456,5.558897891,0.449737949,0.923486434
ENSG00000150712,MTMR12,-0.337669027,3.304400746,0.020362365,0.550250391
ENSG00000150722,PPP1R1C,-0.000960121,1.843566633,0.998094603,1
ENSG00000150750,C11orf53,-0.843947232,-0.800762534,0.049054165,0.644379564
ENSG00000150753,CCT5,0.344146635,5.812010649,0.032470044,0.600294106
ENSG00000150756,ATPSCKMT,0.04236818,2.808326813,0.768109713,0.983320788
ENSG00000150760,DOCK1,-0.265912418,3.349050571,0.149541379,0.771590286
ENSG00000150764,DIXDC1,-0.440480463,3.43189404,0.009481606,0.444582897
ENSG00000150768,DLAT,-0.143809605,5.608371281,0.293236919,0.870611274
ENSG00000150773,PIH1D2,0.016805301,0.201454028,0.924652661,0.999644147
ENSG00000150776,NKAPD1,0.043337648,4.434613376,0.674600016,0.968685933
ENSG00000150779,TIMM8B,0.061454905,5.010495546,0.594472894,0.952524655
ENSG00000150782,IL18,1.316206098,2.977189896,0.003276236,0.350297269
ENSG00000150783,TEX12,0.137795178,-1.686168918,0.560582279,0.94546157
ENSG00000150787,PTS,0.171771379,4.00006491,0.10778511,0.733961363
ENSG00000150867,PIP4K2A,-0.102009271,1.616491058,0.591574049,0.952248556
ENSG00000150893,FREM2,-0.347310859,4.174511806,0.004261303,0.388699036
ENSG00000150907,FOXO1,0.409043963,5.47744215,0.193646502,0.80750091
ENSG00000150938,CRIM1,-0.121278579,6.277851241,0.654952805,0.965491757
ENSG00000150961,SEC24D,0.078845692,2.104980157,0.740128737,0.978817024
ENSG00000150967,ABCB9,-0.007660074,5.355048045,0.936663053,1
ENSG00000150977,RILPL2,0.08046569,1.133664622,0.568454686,0.946404335
ENSG00000150990,DHX37,0.251941966,3.75218744,0.09012946,0.71288681
ENSG00000150991,UBC,0.168653002,10.23503368,0.40560368,0.911668226
ENSG00000150995,ITPR1,-0.428370462,2.426645134,0.060538046,0.66671052
ENSG00000151006,PRSS53,-0.201949991,3.178353449,0.088958009,0.712227993
ENSG00000151012,SLC7A11,-0.523693728,-2.337665592,0.161896765,0.784438651
ENSG00000151014,NOCT,-0.013459502,3.702528406,0.913867749,0.997806414
ENSG00000151062,CACNA2D4,-0.359476242,-0.136656402,0.140516744,0.762071891
ENSG00000151065,DCP1B,0.085351514,2.168565562,0.480329811,0.929420373
ENSG00000151067,CACNA1C,-0.400846699,2.359975938,0.018516015,0.539836154
ENSG00000151079,KCNA6,0.25382118,-1.771906723,0.497943971,0.931836891
ENSG00000151090,THRB,0.003386184,4.880085431,0.978101171,1
ENSG00000151092,NGLY1,0.053242442,5.260566187,0.536539378,0.941987018
ENSG00000151093,OXSM,0.01900205,3.424155344,0.836214634,0.989810132
ENSG00000151116,UEVLD,-0.036075345,3.950044711,0.727853473,0.977062668
ENSG00000151117,TMEM86A,-0.265567983,1.036825236,0.303866417,0.875967555
ENSG00000151131,C12orf45,0.246896747,0.341437762,0.307029468,0.877338517
ENSG00000151135,TMEM263,0.106355165,4.068696373,0.36070725,0.899481605
ENSG00000151136,BTBD11,-0.201274631,-0.989732775,0.604595552,0.955535892
ENSG00000151148,UBE3B,-0.007073368,5.806758876,0.960034771,1
ENSG00000151150,ANK3,-0.021067277,6.219273919,0.906810444,0.996616936
ENSG00000151151,IPMK,0.13649531,1.843607989,0.449481808,0.923486434
ENSG00000151164,RAD9B,0.176554374,0.356490191,0.26470691,0.856387441
ENSG00000151176,PLBD2,0.138378708,5.097808617,0.291624801,0.868971571
ENSG00000151208,DLG5,0.247584688,5.275190851,0.296979269,0.872290272
ENSG00000151229,SLC2A13,-0.131893617,0.232691871,0.542099445,0.944376066
ENSG00000151233,GXYLT1,-0.173660611,2.525198624,0.201445273,0.812705982
ENSG00000151239,TWF1,-0.109444876,2.454121109,0.44630257,0.922176109
ENSG00000151240,DIP2C,-0.105200827,6.252244497,0.511197481,0.935169749
ENSG00000151247,EIF4E,0.310326856,4.323886205,0.0403639,0.621621169
ENSG00000151276,MAGI1,-0.247443077,4.247503533,0.216874588,0.824793221
ENSG00000151287,TEX30,0.175819525,1.646225799,0.175062868,0.79631752
ENSG00000151292,CSNK1G3,-0.097460141,2.850371892,0.39313967,0.909666478
ENSG00000151303,,-0.140457821,2.58657072,0.412760716,0.912506347
ENSG00000151304,SRFBP1,0.063038443,3.249563477,0.56482626,0.945807844
ENSG00000151320,AKAP6,-0.196639858,6.984011567,0.217062315,0.824820472
ENSG00000151322,NPAS3,0.088254249,-1.74391573,0.711396131,0.976368147
ENSG00000151327,FAM177A1,0.39579818,3.975335413,0.08703327,0.708894927
ENSG00000151332,MBIP,0.045708323,1.631402868,0.670807241,0.968394502
ENSG00000151338,MIPOL1,-0.008043677,1.394932797,0.952734966,1
ENSG00000151348,EXT2,-0.015629015,3.931899283,0.875783323,0.992229803
ENSG00000151353,TMEM18,0.017394535,3.584464293,0.883161308,0.993002099
ENSG00000151364,KCTD14,-0.238700557,-2.462449306,0.339166308,0.892868346
ENSG00000151365,THRSP,-0.688241481,2.078019922,0.110409714,0.736341426
ENSG00000151366,NDUFC2,0.044757509,6.447167915,0.678173086,0.969476635
ENSG00000151376,ME3,0.11987913,4.028127954,0.394827774,0.909825774
ENSG00000151388,ADAMTS12,-0.312030308,0.8637365,0.250117752,0.84727547
ENSG00000151413,NUBPL,0.013907567,3.521051679,0.933197283,1
ENSG00000151414,NEK7,-0.084008444,6.211570296,0.531082922,0.940431519
ENSG00000151422,FER,-0.075885743,2.04288471,0.501672536,0.933335602
ENSG00000151445,VIPAS39,0.118478851,3.262166763,0.256921139,0.850985473
ENSG00000151458,ANKRD50,-0.055303402,2.22553281,0.78211412,0.985862059
ENSG00000151461,UPF2,-0.069427878,4.808298493,0.45822382,0.925562705
ENSG00000151465,CDC123,0.09756423,4.094830711,0.281782255,0.863578535
ENSG00000151466,SCLT1,-0.055315552,1.255284079,0.659717305,0.966544743
ENSG00000151468,CCDC3,-0.738551376,3.497371693,0.044507054,0.632836768
ENSG00000151470,C4orf33,-0.151941837,1.501088797,0.304822072,0.87665118
ENSG00000151474,FRMD4A,-0.12711087,3.883670988,0.409126266,0.912506347
ENSG00000151490,PTPRO,0.065807067,-1.769848809,0.876228897,0.992229803
ENSG00000151491,EPS8,-0.255446087,4.167680806,0.120743099,0.746855384
ENSG00000151498,ACAD8,-0.003056611,5.25656684,0.972211682,1
ENSG00000151500,THYN1,0.03173331,3.441935225,0.762607555,0.981470553
ENSG00000151502,VPS26B,-0.095131621,4.548180595,0.256964468,0.850989506
ENSG00000151503,NCAPD3,-0.032396074,3.384073608,0.758647825,0.981029938
ENSG00000151532,VTI1A,-0.132349068,4.664435023,0.187502269,0.803615239
ENSG00000151552,QDPR,-0.095904906,5.438013313,0.480372694,0.929420373
ENSG00000151553,FAM160B1,-0.251899564,4.521135625,0.010413897,0.459925062
ENSG00000151575,TEX9,-0.222306486,-2.220522057,0.408193601,0.912273423
ENSG00000151576,QTRT2,0.026714388,2.096207269,0.81697214,0.988237555
ENSG00000151611,MMAA,0.08505816,3.074174241,0.523039643,0.938420771
ENSG00000151612,ZNF827,0.008272845,3.484415568,0.955080484,1
ENSG00000151617,EDNRA,-0.496732003,2.150961116,0.028617088,0.589355471
ENSG00000151623,NR3C2,-0.192938371,4.411502367,0.222645041,0.83040014
ENSG00000151632,AKR1C2,0.189506424,3.840573333,0.503167856,0.933335602
ENSG00000151640,DPYSL4,0.389944034,1.451460904,0.032062185,0.5991763
ENSG00000151650,VENTX,-0.115405166,0.21980284,0.702202052,0.97311582
ENSG00000151651,ADAM8,0.053806854,0.603776217,0.819084338,0.988237555
ENSG00000151655,ITIH2,-0.003971517,2.708063278,0.982730606,1
ENSG00000151657,KIN,-0.008735062,2.333064234,0.940891368,1
ENSG00000151665,PIGF,-0.168146849,6.400032329,0.104292372,0.731012148
ENSG00000151687,ANKAR,-0.007476752,1.450832717,0.954884071,1
ENSG00000151689,INPP1,-0.044318585,3.509310914,0.759743259,0.981140835
ENSG00000151690,MFSD6,-0.358591847,2.775267716,0.027680591,0.587336231
ENSG00000151692,RNF144A,-0.37162811,3.960386293,0.011203011,0.469313143
ENSG00000151693,ASAP2,-0.33360912,2.838474156,0.160105397,0.783013033
ENSG00000151694,ADAM17,0.068810775,3.47731421,0.544434576,0.944453078
ENSG00000151702,FLI1,-0.50326167,2.895343246,0.006968042,0.419140705
ENSG00000151715,TMEM45B,0.021194269,0.262388872,0.918165635,0.997937428
ENSG00000151718,WWC2,-0.353683763,2.886051485,0.102788577,0.728194285
ENSG00000151725,CENPU,-0.053436826,1.250387756,0.68748362,0.971325148
ENSG00000151726,ACSL1,0.242071341,8.205633031,0.132741808,0.75420703
ENSG00000151729,SLC25A4,0.092927312,10.2321823,0.561111123,0.94546157
ENSG00000151743,AMN1,-0.03964844,3.026699347,0.732144818,0.977955591
ENSG00000151746,BICD1,-0.326613524,2.615288473,0.385493039,0.906603075
ENSG00000151748,SAV1,-0.081501108,4.034480229,0.414053689,0.912506347
ENSG00000151773,CCDC122,-0.182705012,-1.184187483,0.512927379,0.935360851
ENSG00000151778,SERP2,0.682338965,-0.52168677,0.019421416,0.544238392
ENSG00000151779,NBAS,-0.01009874,4.756971757,0.935375655,1
ENSG00000151789,ZNF385D,0.153839943,0.559366925,0.581522922,0.949610237
ENSG00000151792,NA,-0.240201144,1.642963691,0.221309592,0.829810978
ENSG00000151806,GUF1,-0.22617809,5.631944474,0.013015778,0.493476252
ENSG00000151835,SACS,0.22486461,5.559000365,0.245980953,0.846442263
ENSG00000151838,CCDC175,0.160210263,-1.292574706,0.423041332,0.915748787
ENSG00000151846,PABPC3,0.127157592,-0.828378504,0.461532791,0.92581352
ENSG00000151849,CENPJ,0.002784979,1.78313104,0.98580846,1
ENSG00000151876,FBXO4,-0.054856032,2.210980046,0.751476508,0.980427225
ENSG00000151881,TMEM267,0.051431999,1.554412684,0.682702124,0.970902
ENSG00000151882,CCL28,-0.087087795,-2.513895568,0.809830038,0.988237555
ENSG00000151883,PARP8,-0.205803324,1.343066818,0.216479082,0.824464622
ENSG00000151892,GFRA1,-0.353041235,3.199733092,0.071315076,0.68462473
ENSG00000151893,CACUL1,-0.164039625,5.332002839,0.130607456,0.75420703
ENSG00000151914,DST,0.048140713,8.271778184,0.720328346,0.976788812
ENSG00000151917,BEND6,0.504470861,-1.109607449,0.088727341,0.712019295
ENSG00000151923,TIAL1,-0.014163599,5.136333031,0.855375931,0.99092048
ENSG00000151929,BAG3,0.33425024,8.07155101,0.12367259,0.750121589
ENSG00000151948,GLT1D1,0.526141161,2.705642576,0.259528563,0.852484238
ENSG00000151967,SCHIP1,0.313377259,5.532240023,0.122892081,0.750121589
ENSG00000152022,NA,0.188935757,4.2871941,0.165892515,0.788975274
ENSG00000152042,NA,-0.118166597,1.467401672,0.286805745,0.865738038
ENSG00000152049,KCNE4,-0.15827643,0.36610023,0.577376667,0.948662041
ENSG00000152056,AP1S3,0.094347824,-1.971929844,0.7471543,0.979467668
ENSG00000152061,RABGAP1L,0.022247505,2.414632694,0.88465825,0.993002099
ENSG00000152076,CCDC74B,0.547710269,-2.303933179,0.066550457,0.673534688
ENSG00000152078,TLCD4,-0.068315125,4.972861304,0.775789436,0.984228901
ENSG00000152082,MZT2B,-0.00747043,5.288694951,0.945056099,1
ENSG00000152092,ASTN1,-1.070456027,-1.456355901,0.007691458,0.43537529
ENSG00000152102,FAM168B,-0.127886932,6.469992576,0.224432931,0.831109111
ENSG00000152104,PTPN14,-0.329459966,3.785824964,0.05344782,0.651161557
ENSG00000152117,,-0.096341113,5.6715261,0.496523471,0.931507955
ENSG00000152127,MGAT5,-0.444042887,2.229166275,0.012009449,0.480248567
ENSG00000152128,TMEM163,-0.626318316,-1.624284884,0.039820072,0.621621169
ENSG00000152133,GPATCH11,-0.049561491,1.795506038,0.684041862,0.97113376
ENSG00000152137,HSPB8,0.50125941,9.147886116,0.078254001,0.693550238
ENSG00000152147,GEMIN6,0.160694264,1.651992446,0.184202784,0.799649807
ENSG00000152154,TMEM178A,0.003411063,0.767292869,0.994632068,1
ENSG00000152192,POU4F1,-0.064110723,-0.791031328,0.859520437,0.991761005
ENSG00000152193,OBI1,-0.076139143,2.396691385,0.480059194,0.929420373
ENSG00000152213,ARL11,-0.542266271,-2.648688404,0.111529312,0.73653083
ENSG00000152217,SETBP1,-0.430475517,4.895638923,0.007128239,0.419140705
ENSG00000152219,ARL14EP,0.051053571,4.270691034,0.542897052,0.944376066
ENSG00000152223,EPG5,-0.173348188,4.7320372,0.100724678,0.725687243
ENSG00000152229,PSTPIP2,-0.152646,5.022284416,0.631292346,0.957217398
ENSG00000152234,ATP5F1A,0.068502094,9.890776949,0.580411444,0.949610237
ENSG00000152240,HAUS1,0.193684251,1.044184207,0.309338368,0.877851442
ENSG00000152242,C18orf25,-0.028612573,5.071067713,0.776747143,0.984477312
ENSG00000152253,SPC25,0.010669783,-0.346086664,0.973348281,1
ENSG00000152256,PDK1,-0.130708034,3.583139322,0.215582191,0.823532121
ENSG00000152268,NA,1.137305254,-1.596856766,0.010453838,0.459925062
ENSG00000152270,PDE3B,0.214254373,-0.141429671,0.384500172,0.906331445
ENSG00000152284,TCF7L1,0.140956863,3.394688695,0.366804303,0.901969014
ENSG00000152291,TGOLN2,-0.076318162,6.022135656,0.458975799,0.925784113
ENSG00000152332,UHMK1,-0.153117356,5.648660198,0.269216684,0.857555289
ENSG00000152348,ATG10,-0.023541319,6.937133916,0.858218386,0.991761005
ENSG00000152359,POC5,0.092561557,1.23025228,0.479900712,0.929420373
ENSG00000152377,SPOCK1,0.52585822,3.273033942,0.265470653,0.856387441
ENSG00000152380,FAM151B,0.262424909,-2.260724216,0.255605119,0.848981525
ENSG00000152382,TADA1,0.001614103,2.794308942,0.991639381,1
ENSG00000152402,GUCY1A2,-0.447383038,0.517783083,0.09522119,0.71490591
ENSG00000152404,CWF19L2,-0.023508258,2.158460287,0.832954208,0.989810132
ENSG00000152409,JMY,-0.199667757,4.244231476,0.032470989,0.600294106
ENSG00000152413,HOMER1,-0.127597901,5.470563201,0.582188524,0.949775223
ENSG00000152422,XRCC4,0.310932348,-0.422685316,0.149977374,0.772000648
ENSG00000152430,BOLL,-0.011866983,1.931388159,0.953088995,1
ENSG00000152433,ZNF547,0.169241473,1.695215729,0.230654661,0.834284195
ENSG00000152439,ZNF773,-0.037309662,1.635211548,0.805569727,0.988237555
ENSG00000152443,ZNF776,-0.159771623,3.65534834,0.174971153,0.79631752
ENSG00000152454,,-0.098678621,1.573313068,0.647644488,0.96286132
ENSG00000152455,SUV39H2,0.128387563,1.430746914,0.259463827,0.852484238
ENSG00000152457,DCLRE1C,0.112453593,1.893363238,0.257724914,0.85127311
ENSG00000152464,RPP38,0.071083916,2.320873508,0.484586931,0.930093408
ENSG00000152465,NMT2,0.005831065,3.811548363,0.952875284,1
ENSG00000152475,ZNF837,-0.097020635,-0.74491828,0.585855868,0.950477282
ENSG00000152484,USP12,0.10155237,4.038898004,0.520499351,0.938208089
ENSG00000152487,NA,0.009718283,1.011297426,0.953350447,1
ENSG00000152492,CCDC50,-0.202922997,4.918708827,0.019861396,0.549926783
ENSG00000152495,CAMK4,-0.561101857,-2.322822449,0.119423821,0.744697172
ENSG00000152518,ZFP36L2,-0.124498173,4.995310849,0.387363009,0.906899754
ENSG00000152520,PAN3,-0.141069023,3.643888879,0.174861083,0.79631752
ENSG00000152527,PLEKHH2,-0.006119456,1.644385998,0.977205284,1
ENSG00000152556,PFKM,-0.111599495,10.20254408,0.588350667,0.950477282
ENSG00000152558,TMEM123,0.077940419,4.404797396,0.59834398,0.95327461
ENSG00000152578,GRIA4,0.261491374,-2.22085291,0.348786267,0.896688869
ENSG00000152580,IGSF10,-0.65203979,0.117902152,0.119059177,0.744463982
ENSG00000152582,SPEF2,0.072703737,-0.19996582,0.76955579,0.983320788
ENSG00000152583,SPARCL1,-0.233579436,7.403684484,0.141326252,0.762071891
ENSG00000152601,MBNL1,-0.065564708,8.601247751,0.579737868,0.949610237
ENSG00000152620,NADK2,-0.074282253,4.615595315,0.490895047,0.930932188
ENSG00000152642,GPD1L,-0.192043147,7.904998266,0.353286818,0.89937264
ENSG00000152661,GJA1,-0.548139236,3.275126964,0.017695609,0.535318678
ENSG00000152672,CLEC4F,-0.453766479,-0.888666738,0.46246434,0.926086783
ENSG00000152683,SLC30A6,0.028711417,3.578055013,0.780366589,0.985295097
ENSG00000152684,PELO,0.131124685,3.894932838,0.23715515,0.838864215
ENSG00000152689,RASGRP3,-0.066052743,5.141548097,0.560052882,0.94546157
ENSG00000152700,SAR1B,0.057804274,7.584779653,0.694896732,0.972146724
ENSG00000152705,CATSPER3,-0.074050351,3.621349064,0.54101877,0.944376066
ENSG00000152726,NA,-0.165494851,3.419602373,0.120133341,0.745365232
ENSG00000152749,GPR180,0.197252049,2.533861742,0.323580544,0.885700282
ENSG00000152760,TCTEX1D1,-0.065244637,-0.240194427,0.805880275,0.988237555
ENSG00000152763,WDR78,0.059126919,-0.912947908,0.788391795,0.98664305
ENSG00000152767,FARP1,0.117125077,4.646001646,0.527743005,0.939219835
ENSG00000152778,IFIT5,-0.05527982,1.572992043,0.763254787,0.981470553
ENSG00000152779,SLC16A12,-0.437582959,1.750306366,0.109845344,0.735018116
ENSG00000152782,PANK1,0.111586528,3.714240544,0.645205299,0.962094797
ENSG00000152784,PRDM8,0.150534945,1.349861123,0.488218929,0.930093408
ENSG00000152795,HNRNPDL,0.121103135,7.438331706,0.217937262,0.82628071
ENSG00000152804,HHEX,-0.817781181,1.062983479,0.001878502,0.306319612
ENSG00000152818,UTRN,-0.382075086,4.871367765,0.026407029,0.580133284
ENSG00000152894,PTPRK,-0.16853397,3.095705577,0.269910175,0.858867738
ENSG00000152904,GGPS1,0.184505987,4.089999344,0.145998636,0.767437957
ENSG00000152926,ZNF117,-0.525526939,2.881614148,0.008827581,0.441726609
ENSG00000152942,RAD17,-0.040614507,3.266265045,0.704764547,0.973471085
ENSG00000152944,MED21,-0.004238211,4.365127772,0.967522153,1
ENSG00000152952,PLOD2,-0.043818635,1.918935457,0.862343253,0.991761005
ENSG00000152953,STK32B,-0.455550315,0.26174331,0.140796048,0.762071891
ENSG00000152977,ZIC1,0.16297127,2.816892299,0.46066965,0.925784113
ENSG00000152990,ADGRA3,-0.052883757,5.214903774,0.681378307,0.970902
ENSG00000153006,SREK1IP1,-0.081596408,2.84661891,0.44800683,0.922772604
ENSG00000153012,LGI2,0.319179729,-1.918252642,0.491709113,0.931251899
ENSG00000153015,CWC27,0.110616258,3.518973063,0.250791185,0.848101034
ENSG00000153029,MR1,-0.065309565,0.964882782,0.761224762,0.981470553
ENSG00000153037,SRP19,0.188481076,3.353836582,0.062003938,0.66671052
ENSG00000153044,CENPH,0.049352079,0.717807815,0.769857125,0.983323856
ENSG00000153046,CDYL,-0.019514623,3.747943184,0.861707711,0.991761005
ENSG00000153048,CARHSP1,0.098861126,2.716852816,0.429359608,0.919130866
