"gene","nodescore"
"FBXO36",0.289868088195274
"CEBPG",0.299162000124664
"KCTD15",0.35459346022764
"ZNF599",0.403961034637137
"DDAH1",0.585308022796938
"SREK1",0.408224509305047
"CHD1",0.423936404975116
"DGKE",0.155189204056616
"HS2ST1",0.446981135637325
"MSI2",0.358367736336831
"CACNA2D1",0.381520045842928
"ZUFSP",0.311859351501271
"HS3ST3A1",0.407896310420242
"NUS1",0.416565208952294
"PPP2R5E",0.367750409655135
"AK5",0.423185856179281
"CABYR",0.555828557261146
"IMPACT",0.334075673419936
"ANKRD29",0.394870862561611
"SDHAF4",0.340394266747123
"THY1",0.481761447700479
"TBCEL",0.49394678660532
"ANKH",0.43386663726129
"OTULIN",0.382296322246204
"UBASH3B",0.496691832251729
"ROBO4",0.577444573640362
"ROBO3",0.54375963552714
"TBRG1",0.314074902531779
"NRGN",0.398308811910488
"FAM134B",0.32941430000592
"TOMM70A",0.368772694005376
"ABI3BP",0.415253131705974
"ANGPT1",0.248508433627269
"PITPNC1",0.264899670026779
"CC2D1B",0.290132702566211
"PRKCA",0.476377190997461
"LRRK1",0.565229840993731
"CEP112",0.306689747719649
"ABCA5",0.626032180922593
"UCHL1",0.442147829392311
"MIA3",0.514001318623307
"DISP1",0.295481864214921
"TNIK",0.488038215196095
"FAM167A",0.326838829191482
"NEIL2",0.400104252649682
"OBSCN",0.595964937173472
"LONRF1",0.610167171083788
"TRIM11",0.42852798993649
"ENAH",0.436525324067376
"CCSAP",0.457606752925617
"SH3RF1",0.721444455520914
"GBP5",0.468719734236181
"BUB3",0.239690086106104
"FAM69A",0.542933316490313
"ATP5G3",0.355058067835552
"PDLIM3",0.557764894576886
"SORBS2",0.59534067599014
"TCEB1",0.41404501438875
"LY96",0.417512334959884
"TMSB4Y",0.287809783382845
"BTG3",0.447340271918123
"C21orf91",0.483486593053643
"NCAM2",0.269689098153215
"RABGEF1",0.26276826231917
"MRPL39",0.396017267194187
"JAM2",0.555838825197956
"ATP5J",0.45808319081582
"GABPA",0.406726379418117
"ADAMTS1",0.495678680846401
"ADAMTS5",0.634602359042943
"TSEN2",0.355010439949614
"SLFN13",0.581153398687699
"XPC",0.354567885759931
"CCDC174",0.447491969175407
"FLCN",0.531302018957066
"DPH3",0.567732481855399
"OXNAD1",0.614298462236937
"CXXC1",0.40137945617785
"SKA1",0.146567615872962
"PPP4R1",0.531897233153254
"APCDD1",0.521719962651753
"PIEZO2",0.201917003385293
"CCDC144B",0.357528574558832
"MPPE1",0.630305068805643
"RAB6B",0.524482720836535
"EME1",0.382019235596681
"ANKRD40",0.56568137337717
"ZNF18",0.374586416348354
"VOPP1",0.576221600319687
"APOOL",0.523569593573758
"CYP2U1",0.637098415433438
"FBXL18",0.479672022716188
"AK9",0.509660675468491
"KLF10",0.26360747656043
"PTPRN2",0.371352696563391
"AZIN1",0.30448271439825
"ATP6V1C1",0.653508149341096
"TMEM55A",0.420562627186007
"OTUD6B",0.335046922036531
"CDK19",0.467994459594378
"GTF3C6",0.57917511693509
"TTC39B",0.323235496832584
"AGPAT5",0.471001991738945
"MMS19",0.269129950606248
"PI4K2A",0.459918383670916
"MARVELD1",0.443679863391973
"ZFYVE27",0.288284415701629
"TRMT44",0.545859431723199
"SLC25A28",0.42534568517638
"HSPA13",0.476949428094769
"USP25",0.252978637407203
"GRAMD3",0.575931231860272
"ZCCHC10",0.341331876208791
"C16orf87",0.278301471637826
"MOV10",0.486269095942122
"RHOC",0.576123418163136
"DBI",0.363498137506819
"SLC16A1",0.43303797361459
"HEATR3",0.497093031506612
"NIFK",0.255308346330285
"OXA1L",0.469771433300805
"SLC7A7",0.384331504854794
"LARP1",0.232086316925703
"CNOT8",0.429816774899512
"GRIA1",0.579670485849415
"SETD9",0.30732698348221
"MIER3",0.450935711240009
"NUP205",0.406030239533818
"ZKSCAN2",0.351358304111963
"C9orf85",0.373345914625914
"RBM45",0.293160327389606
"TTN",0.58318901148803
"PDIA4",0.48825430227864
"KDM8",0.327631198480574
"KCTD18",0.386341127605066
"FAM126B",0.454879211208001
"ALS2CR12",0.531532432327823
"ALS2CR11",0.787616139173439
"TMEM237",0.605567710423178
"FZD7",0.410198996496837
"DEPTOR",0.5756227915817
"FMN2",0.439376809742665
"RNF20",0.472068741514619
"PPARGC1B",0.411724781321173
"SLC26A2",0.454388598254406
"LSM11",0.526050465632272
"MED7",0.325004707241496
"RRAGA",0.432512572625049
"PXYLP1",0.513206210604578
"RASA2",0.517886329701628
"RMND1",0.420397591810409
"TMBIM4",0.421870543578894
"VBP1",0.391412217786995
"CLIC2",0.586616993396212
"AFF2",0.524207742187998
"MICU3",0.28804943438549
"VPS37A",0.380346139978609
"PSD3",0.501903204005245
"CARNMT1",0.530817631737039
"MCU",0.49173912970791
"ELMSAN1",0.416666161809565
"CFAP70",0.650331230277547
"FAM161B",0.494579312686509
"GNAQ",0.490659902385165
"GPR61",0.505957183096263
"MMP16",0.443182366417765
"ADK",0.22209263048212
"KCNMA1",0.384769510850433
"DCK",0.35424143516616
"DPY19L4",0.185033910730612
"NDUFAF6",0.551326565485486
"DRAM2",0.485863586584709
"C8orf37",0.414731999212253
"ADAMTSL3",0.2075126717992
"WHAMM",0.298785026915746
"N6AMT1",0.579704604940012
"RWDD2B",0.280445154706475
"USP16",0.403213179297072
"CCT8",0.461109830776838
"MAP3K7CL",0.45929524106688
"BACH1",0.639206677437816
"TSPAN7",0.651583964399926
"TIAM1",0.65365267503109
"SCAF4",0.471011621321468
"RPGR",0.473636968789137
"CDK20",0.463575655494425
"PCGF6",0.469331974964093
"ANKRD9",0.468399910002847
"SFR1",0.409101185098997
"SORCS3",0.375212653511933
"SFXN2",0.443423447589853
"C14orf2",0.587016105875209
"TDRD9",0.406814223841605
"SH3RF2",0.374085617801941
"GDF6",0.676237940899835
"UQCRB",0.241518498734204
"MTERF3",0.334511753185611
"PTDSS1",0.427588994668332
"RPL30",0.207589917473363
"KCNS2",0.284088805061151
"FAM122C",0.313870505500487
"SUPV3L1",0.463399617183234
"FAM122B",0.3531332719808
"EEF1A1",0.359494175706218
"FBXO43",0.51073362584275
"HK1",0.45807696307271
"TYSND1",0.536861802709886
"PHF6",0.458735663869349
"CD109",0.31804902402947
"UBE2L6",0.659043227939172
"ZDHHC5",0.566551296423208
"MED19",0.29477215978985
"ZFAND3",0.385970998210528
"NPTN",0.281409331307041
"KAT6B",0.252269658068096
"SAMD8",0.389972847487176
"RAB11FIP1",0.590723237097523
"GLYATL2",0.532372896840671
"UTP14A",0.426906435111951
"AIFM1",0.114634447835005
"MAPK13",0.296901989757094
"BAG4",0.341198565187278
"TBC1D31",0.360351479439074
"WDYHV1",0.324302986661954
"ATAD2",0.363585352852189
"FBXO32",0.743094410234954
"NSMCE2",0.356804711727262
"ZNF689",0.327502532182154
"PRR14",0.472579551059298
"FBRS",0.457050474406026
"FRRS1",0.343860115359303
"PHKG2",0.276834866718631
"HIAT1",0.259116180108958
"SASS6",0.399234571184599
"MALSU1",0.460765104378571
"VPS8",0.51073362584275
"GALK2",0.352291260710387
"B3GNT7",0.398309505551194
"BUB1B",0.367916087412349
"PDE6D",0.375501605552516
"EIF4A2",0.530753048671201
"BRPF1",0.140384824764866
"RPUSD3",0.332515896246279
"TATDN2",0.478234850974344
"GHRL",0.246682318616005
"SEC13",0.610459599127049
"FAM92A1P1",0.314453160083139
"EXOG",0.378320800128985
"NTAN1",0.412497560977422
"NMNAT2",0.320976511072166
"ZFYVE9",0.346287838045278
"SMG1",0.420397591810409
"FCHO2",0.437401465975951
"RBPMS",0.504218650101741
"TMEM171",0.670353724757846
"TIMP4",0.67890647400424
"NRG1",0.762891126244417
"C1orf27",0.408742762938664
"CPT2",0.368040087999675
"NECAP2",0.591446081143339
"LRP8",0.274905685304798
"PAXIP1",0.414698845893028
"STEAP2",0.60057014272586
"SSBP3",0.190068517712581
"CLDN12",0.700097546113513
"MMP14",0.520270436974042
"FZD1",0.486360407947057
"GATAD1",0.547761585536318
"RP11_66N24.4",0.446736205466564
"TMED6",0.3541492016171
"DHRS4",0.327149253820659
"ARMC12",0.544841424601801
"DDX19B",0.240046050265757
"ST3GAL2",0.510952503242552
"FUK",0.452178265207686
"IL34",0.494935073330794
"DHRS1",0.318204444000795
"ARSE",0.526242233077708
"AASDH",0.349500744951005
"ZNF19",0.47469239421796
"RNF111",0.459617810589154
"CCNB2",0.40167307508819
"MYO1E",0.201917003385293
"APPL1",0.664558721182033
"MUM1L1",0.587316737223571
"AFAP1L1",0.599295040195079
"TSC22D3",0.537340926691472
"DSCR3",0.395886952757842
"DYRK1A",0.555206829350618
"KCNJ6",0.726340693640182
"KCNJ15",0.246684391491111
"ETS2",0.271027407951205
"LCA5L",0.445529842015418
"SLC35B2",0.497126619283579
"TMEM164",0.371497712601355
"MX1",0.203103498462505
"CREB3L1",0.404581587989851
"C2CD2",0.403357470540973
"TAB3",0.275191823357759
"SLC38A10",0.476979076874173
"ZNF618",0.286769646140446
"DGKI",0.729987912719697
"C9orf91",0.220037713133599
"SNX22",0.527361633098034
"UBN2",0.565730895005235
"BRAF",0.249321763444849
"ACAN",0.404869984555823
"PSMG3",0.412001659429823
"WDR19",0.606668610237778
"SLC37A3",0.470805402361751
"AP3S2",0.215468381266368
"FMNL2",0.434129042927664
"GAREML",0.689871593849649
"SPPL3",0.407268436996109
"RAB28",0.423921858884869
"FAM213B",0.670387338797808
"TNFRSF14",0.345912799506415
"PANK4",0.201917003385293
"MEGF11",0.434433514485811
"C12orf43",0.580317453129103
"PEX10",0.431883339746353
"RER1",0.600839079900777
"SKI",0.403310317321905
"WIPI2",0.138256855399053
"LDLRAP1",0.158555930552149
"AGAP1",0.461741444178304
"KRTCAP3",0.460875218063714
"ANKRD61",0.298299519359733
"PAFAH2",0.574952309738303
"EXTL1",0.297149352043429
"BRE",0.264899670026779
"TRIM63",0.382088589496983
"WDR66",0.335046922036531
"MRPL17",0.68624426065257
"UBXN11",0.386442850687325
"PTPDC1",0.473693744297555
"NCK1",0.117346638092854
"RHPN1",0.506242674068076
"TPRG1L",0.452239468327959
"AAED1",0.28315994271703
"XKR8",0.289389334420171
"CNNM4",0.466948401094783
"EYA3",0.361631497784741
"DZIP1L",0.328131238567596
"TMSB15A",0.375834684640846
"FANCC",0.549975308905809
"MRAS",0.493503671251368
"WASF2",0.276652743972603
"ABHD3",0.422044951200174
"ESYT3",0.48762457341661
"FAIM",0.325162204787966
"FAM46B",0.458904307237345
"CLSTN2",0.445972287566699
"COLEC12",0.505210032446512
"RNF207",0.425227326115985
"CUL4B",0.319994451723125
"GPR153",0.580758515494017
"GPRASP2",0.407848212493821
"RHBDL2",0.217933806009682
"AUTS2",0.504861769314865
"SHROOM4",0.392877772166567
"HIST1H2BD",0.16115641802635
"CDC25C",0.435190161749313
"HIST1H4H",0.380426610381312
"MITD1",0.531244791612714
"EIF5B",0.252269658068096
"RIBC1",0.453100442910967
"CNOT11",0.462977973509531
"KCNB1",0.289367257006645
"TSPAN33",0.54623240648467
"AHCYL2",0.260179532743002
"B4GALT5",0.300615966422582
"CD1D",0.546640868074718
"SPATA2",0.369803193978901
"FAM86C1",0.313336666857788
"TSR2",0.551334945990694
"PPP1R9A",0.527304659572528
"ZC3H18",0.433960487731232
"ZFAND2B",0.454346173214758
"GDPD5",0.467776460432916
"DYNC1I1",0.496400637509657
"TMED4",0.318390906896286
"PPP1R15B",0.307239957129929
"COPG2",0.12988551935062
"C11orf30",0.367770751258477
"AGPAT6",0.491319614076064
"ZSCAN12",0.334578961345669
"TAGLN2",0.440541871488661
"ELK4",0.261008630305629
"SLAMF8",0.464730228613123
"SLC45A3",0.249321763444849
"DUSP23",0.484285886553589
"RNF166",0.364328168356119
"NBL1",0.239137384002066
"F11R",0.611466702946592
"USF1",0.281370391759005
"SPATA2L",0.479334670204471
"NIT1",0.391958892279299
"DEDD",0.221823959333045
"ZNF276",0.415824011458589
"PINK1",0.41542802081859
"B4GALT3",0.542436455032312
"ADAMTS4",0.451180290053911
"FAM160B2",0.245221835954242
"NDUFS2",0.367750409655135
"TOMM40L",0.530484647579756
"MPZ",0.451116095970027
"CCAR2",0.28445390094266
"CDC42SE2",0.349701123865763
"RAPGEF6",0.0651412911534202
"MIS18A",0.314669630093245
"ALG8",0.471080071916299
"FBXW5",0.534195337722888
"C21orf59",0.287672915566559
"SYNJ1",0.274648062730636
"PAXBP1",0.657755133530569
"IFNAR2",0.518133597002188
"MRPL10",0.428236079584264
"IFNGR2",0.284905604862882
"GART",0.423921858884869
"SON",0.364162066095635
"DONSON",0.275191823357759
"SV2A",0.497533222694002
"LAD1",0.510383408601418
"STC1",0.622607148487904
"TNNI1",0.57523082446116
"CSRP1",0.717646898564426
"HOXB13",0.334463153203515
"ATP5G1",0.564317124302817
"RCAN1",0.44198069293615
"UBE2Z",0.532332249942129
"CIART",0.244406516063265
"SNF8",0.358901033155611
"CCDC24",0.301568213904196
"RUNX1",0.461778787303315
"IGF2BP1",0.834369009135355
"CBR1",0.427163476677028
"CBR3",0.338610464544168
"C2orf81",0.399527435607368
"ACTC1",0.482160887680567
"MORC3",0.496209661939645
"CHAF1B",0.526728773379789
"SIM2",0.460489834865691
"HLCS",0.637104901386126
"ARHGAP27",0.57081581867862
"ADPGK",0.563021027005617
"PTMS",0.265566056933311
"ADIPOR1",0.271118306318048
"CYB5R1",0.472791272394087
"PSMD4",0.246657284430181
"ATP13A2",0.647742776355092
"M1AP",0.430462514671202
"PSMB4",0.34865716924128
"BTG2",0.223981847531574
"HK2",0.271408868035366
"C1R",0.43932686025301
"ALDH4A1",0.398062076764222
"STARD9",0.525615609109121
"THEM4",0.281829373102128
"UBR1",0.293506624610427
"AMFR",0.164686266404967
"MED8",0.772631232287176
"RGL4",0.500185739786906
"ISL2",0.418330611999463
"RSPRY1",0.550502709029284
"CCDC17",0.536444199703112
"GPBP1L1",0.565192157806093
"NAE1",0.605567710423178
"TMEM69",0.157773910992438
"EFCAB14",0.375107056039523
"SPON2",0.310105976199939
"CHCHD6",0.385722684040984
"CTBP1",0.386631490641556
"TPPP3",0.538752614196137
"ZDHHC1",0.527290893573947
"ATP6V0D1",0.557183012454157
"ZFYVE28",0.513153352638752
"RLTPR",0.347069161942777
"C16orf86",0.596477396540609
"FAM131B",0.553663790867255
"RGS12",0.547986792950132
"PSKH1",0.294759186542117
"ZYX",0.544414258061729
"ABR",0.468719734236181
"CCDC117",0.412816423634627
"ZNF230",0.323937107232896
"CCDC107",0.390104780356174
"ZNF222",0.39383143720827
"NPR2",0.450767608289037
"ZNF221",0.426130357635236
"ZNF233",0.610460074612736
"ZNF235",0.432759163723903
"GNE",0.283750474665957
"ARHGAP35",0.351708904268837
"CALM3",0.432665284799722
"DFFA",0.540375531236361
"CCDC28B",0.221369440368122
"IQCC",0.287441499205043
"TMEM234",0.451282172112106
"BSDC1",0.220069952494197
"ZBTB8A",0.286327010756581
"ATAD3B",0.548705415286623
"SSU72",0.291263696789277
"UBE2J2",0.248316777643455
"ZNF362",0.378320800128985
"FNDC5",0.43775747972276
"NR2F6",0.585511359164992
"ANKLE1",0.318315805471358
"CCDC58",0.549240902767872
"VMA21",0.545434289558678
"KALRN",0.614064230942688
"FAM86C2P",0.485864707115791
"WDR4",0.447030946344681
"NDUFV3",0.397483648326303
"PKNOX1",0.301038665092884
"HSF2BP",0.325381860192822
"RRP1B",0.561188926873184
"PDXK",0.221369440368122
"G6PD",0.444514136635041
"CSTB",0.638011916605964
"RRP1",0.428427919058015
"AGPAT3",0.330933175802174
"TRAPPC10",0.556826293038986
"GAB3",0.341312622695238
"C21orf2",0.212790530372166
"ZNF66",0.60425173170502
"ITGB2",0.565142294663764
"FAM207A",0.625516813935543
"RALGDS",0.389855606816866
"SPATC1L",0.459669955242568
"LSS",0.595757592947624
"VAV2",0.367750409655135
"MCM3AP",0.495339198269424
"C21orf58",0.252332297665674
"PCNT",0.393145376301224
"DIP2A",0.329154338035678
"PRMT2",0.598858559772346
"ADAMTS13",0.405090977617598
"CACFD1",0.422938576597898
"SLC2A6",0.358336637777595
"ZNF761",0.561813083967345
"C9orf116",0.401311686232201
"ZNF714",0.561372055131994
"GPSM1",0.636041103186116
"C19orf47",0.248203979739123
"C9orf117",0.409849059939847
"TOR2A",0.341331876208791
"ST6GALNAC6",0.367554292638761
"SHKBP1",0.443549324511811
"RDH13",0.173913967272166
"ZER1",0.425932848108604
"ZDHHC12",0.404953176088781
"PKN3",0.460713327352617
"BRSK1",0.128551542898118
"PPAPDC3",0.341557542273927
"TAOK1",0.288751920007373
"MED27",0.552446089981308
"DEDD2",0.435363348286054
"SIK3",0.578136605569693
"NEK8",0.379541069831956
"TLCD1",0.460098305106082
"PCSK7",0.252818181096995
"SAFB",0.555417976924876
"S100A1",0.468176363886878
"CHTOP",0.452684741674758
"ZBTB7B",0.510297618426616
"FLAD1",0.632884803576078
"SHC1",0.71895334876589
"VPS11",0.251372625398092
"NLRX1",0.412513820487747
"ADAR",0.589253980200707
"IL6R",0.657540670273347
"UBE2Q1",0.382992031030501
"CHRNB2",0.23834716853344
"CRTC2",0.358020214658234
"ANO10",0.357309623988636
"FDPS",0.328018402135547
"RUSC1",0.433204806233074
"GBAP1",0.396699856147679
"FAM189B",0.312164441624574
"PAQR6",0.560007671023109
"PMF1",0.40348712216932
"SLC25A44",0.474713154504184
"LMNA",0.401527955968306
"NBEAL2",0.44459454964122
"CCDC12",0.113053832593668
"PTH1R",0.343430916228852
"UBQLN4",0.459308430626631
"PPP1R35",0.290251282335905
"GPATCH4",0.417821781330076
"FGFR4",0.631579840667156
"NACC1",0.527290893573947
"LY6K",0.551892754824201
"IER2",0.513525493971291
"ZNF394",0.517967638711286
"CPSF4",0.410720092511374
"LY6E",0.229400974122257
"VPS28",0.335240974923219
"TONSL",0.242340081124482
"MUM1",0.486366056841756
"RECQL4",0.2873086231092
"LRRC14",0.367039406804553
"ZNF333",0.547181190152758
"PPP1R16A",0.30359391551113
"ORAI2",0.5719958371468
"ALKBH4",0.402687436780717
"SH2B2",0.470177881234133
"C5orf45",0.54013516526843
"SQSTM1",0.39175742029073
"MGAT4B",0.26012555604675
"RPL8",0.438017041605268
"MAML1",0.414348116432728
"LRWD1",0.0441942236333806
"FBXL13",0.283183428139698
"NAPEPLD",0.448291042839319
"PSMC2",0.640866433181808
"MFSD12",0.328380861180447
"TUBA3FP",0.247243615176946
"YDJC",0.153851748834452
"DVL3",0.309547374252419
"AP2M1",0.441056982867697
"ABCF3",0.367232058735986
"PCYT1A",0.633728817378325
"FBXO27",0.346864759318946
"DMKN",0.569281653714433
"U2AF1L4",0.256274146145746
"BDH1",0.549392554623549
"THAP8",0.559459078435133
"COX7A1",0.418330611999463
"ZNF382",0.649627275732541
"LRRC56",0.298651473431365
"PLXDC1",0.593145172128015
"PGAP3",0.299409747777033
"FDXR",0.368381618749746
"SAP30BP",0.510383408601418
"ACOX1",0.497328117445923
"PRPSAP1",0.510753343325242
"CYGB",0.440981930101192
"SRSF2",0.435637179946175
"ZNF577",0.231560333227696
"TMEM143",0.509851727657705
"ALDH16A1",0.409849059939847
"ITGA5",0.387105980369808
"ZNF385A",0.503203259731933
"MPP3",0.417821781330076
"NAGS",0.520011494322142
"LSM12",0.259116180108958
"ASB16",0.346866541316099
"EMC10",0.370817589080043
"JOSD2",0.263637134680651
"SHANK1",0.739424241644341
"FAM171A2",0.465167552013645
"DBF4B",0.475843811625152
"PLCD3",0.434791224954744
"FMNL3",0.297141313947288
"RACGAP1",0.373659176177521
"LARP4",0.301699478661237
"GRASP",0.485864707115791
"RAVER1",0.40291653697832
"SYCE2",0.285949793051927
"SPC24",0.367345708324269
"IP6K3",0.44856232477723
"LEMD2",0.35146381475897
"ADCY10P1",0.546039881233445
"ZNF653",0.354542664240056
"MED11",0.281370391759005
"CXCL16",0.46341455080889
"SENP3",0.361264145376136
"FGF11",0.43709508569712
"EIF4A1",0.283614475170846
"RPL26",0.516023747697778
"POLR3K",0.497957390341517
"SNRNP25",0.307224275201968
"WDR90",0.400618000775867
"JMJD8",0.216811170948039
"CCDC78",0.548437165438703
"SSTR5",0.777054664452706
"SPSB3",0.230362298620234
"C16orf59",0.474341609540385
"CCNF",0.361993458886499
"TBC1D24",0.276623757205997
"AMDHD2",0.366060742260524
"NTN3",0.448161972819174
"PAQR4",0.515246255862074
"FLYWCH2",0.425354684320491
"ZNF75A",0.304192797547119
"ADCY9",0.450296014561739
"SHANK2",0.301688173548953
"CLPB",0.517810027546697
"NEU3",0.405315458271006
"CYB561A3",0.317031348266704
"PPP1R32",0.459193010196936
"UBXN1",0.377178750156801
"LBHD1",0.360351479439074
"TTC9C",0.465110262767844
"TAF6L",0.543896047917725
"NXF1",0.477366674198896
"STX5",0.249321763444849
"SLC25A45",0.524200775607155
"RPL29",0.561081973412762
"SYVN1",0.31826386791268
"ZFPL1",0.291002086938508
"RPS6KA4",0.589160473166116
"LRP5",0.510149877086281
"TPCN2",0.415433315464163
"CMPK1",0.507756486372061
"COA7",0.589831960424724
"ZYG11B",0.32925750816109
"C1orf123",0.212069816848893
"MAGOH",0.251754495107829
"ACOT11",0.387656110103646
"FAM151A",0.337935719589108
"PARS2",0.612044701980488
"USP24",0.3518503125761
"PPAP2B",0.217520758844322
"NOL9",0.241270949803518
"PRKAA2",0.363497126444999
"KLHL21",0.659043227939172
"ZSWIM5",0.53301303008392
"GMEB1",0.341518844878512
"SLC45A1",0.329922872786754
"SEPN1",0.411540123301586
"AK4",0.662430470138187
"JAK1",0.385970998210528
"RAVER2",0.598044811808083
"LZIC",0.473220893889668
"FBLIM1",0.448026091484239
"SLC25A34",0.62896675694237
"AKR7A3",0.44421880945085
"PDPN",0.366060742260524
"DHRS3",0.304091241556994
"LAPTM5",0.52121690909059
"SDC3",0.60835172017533
"PEF1",0.525373873142546
"SYNC",0.520950109625343
"RBBP4",0.356670958316804
"KIAA1522",0.408934048153187
"TSSK3",0.469319248109485
"TMCO4",0.437621926105563
"CAMK2N1",0.314668640949671
"ALPL",0.500944670440818
"WNT4",0.299810888481685
"SCNN1D",0.491265578823826
"MXRA8",0.369990686228635
"FAAP20",0.340009293201215
"MEGF6",0.458962949986678
"DIRAS3",0.499062332565544
"NFIA",0.602022112238641
"OMA1",0.560028709062523
"MYSM1",0.634479346045819
"TM2D1",0.257561613108098
"USP1",0.361627540867602
"FUBP1",0.430456300957805
"NEXN",0.551892754824201
"DNAJB4",0.426906435111951
"ADGRL4",0.251754495107829
"LRRIQ3",0.388141400913363
"TYW3",0.32002389711937
"SNX7",0.320675347900204
"B3GALT2",0.472488283754168
"NTNG1",0.40968877588085
"FAM102B",0.182805452844714
"HENMT1",0.366937229301569
"AKNAD1",0.468413609631722
"C1orf52",0.306529823214775
"WDR63",0.287077232802578
"GBP2",0.633225311783462
"ATXN7L2",0.40818844974507
"ZNF326",0.450287138315206
"KCNT2",0.22140183842345
"AGL",0.566961328096098
"VCAM1",0.583914904917758
"EXTL2",0.500772988565191
"SLC30A7",0.694298570926515
"ZNF281",0.19855880654995
"ARPC5",0.605276223306917
"CADM3",0.497708786120142
"ZNF496",0.562320334547451
"IGSF8",0.303387096553309
"DDR2",0.462959710622296
"PEA15",0.341192998698612
"PEX19",0.420209340783488
"NCSTN",0.347237193563278
"OLFML2B",0.626414614374968
"FCRLB",0.401177101731646
"KLHDC9",0.542672087044767
"C1orf74",0.214533513652723
"FLVCR1",0.280445154706475
"ATF3",0.322889305766984
"RBM15",0.410235486935193
"DENND2D",0.410720092511374
"IER5",0.635599190394849
"SNED1",0.352396813380589
"BPNT1",0.386305923302897
"SPATA17",0.335774047654154
"BROX",0.0717177437929171
"NBPF20",0.278703705411593
"ACP6",0.384149646101606
"MT2P1",0.634637431843887
"KIF26B",0.464684541350846
"TFB2M",0.467718522486606
"CNST",0.453119517282785
"PPP1R21",0.296111250777849
"PKDCC",0.595353719612771
"OXER1",0.528784871140552
"B3GALNT2",0.463638576468921
"MAPKAPK2",0.414190198626497
"CAPN2",0.396468173813192
"MRPL55",0.248093862659768
"WDR26",0.446197108731624
"REL",0.448144425141551
"PUS10",0.508839341166403
"PEX13",0.4027236602165
"KIAA1841",0.271188524470941
"TRIM17",0.355933517084807
"RFTN2",0.610494920599747
"DISC1",0.577444573640362
"MEMO1",0.361272698386642
"DPY30",0.354262293480194
"TYW5",0.43303797361459
"C2orf47",0.331531563410455
"PQLC3",0.469880697157447
"ARL5A",0.194143273118509
"FAM84A",0.445506636217272
"CLHC1",0.479672022716188
"PRORSD1P",0.430870778529789
"FRZB",0.653150737012938
"DUSP19",0.294851486386942
"CFAP36",0.263165266494166
"NUP35",0.431833767876422
"CCDC138",0.173545901339455
"FBXO41",0.522669928711593
"C2orf44",0.62193121203137
"SMC6",0.591352353205867
"VSNL1",0.193374513031347
"CCDC74A",0.409546378967796
"H3F3A",0.506147872686683
"ADCK3",0.552465936273812
"EN1",0.808542888659551
"SGCB",0.519570289038463
"SPATA18",0.51743942197821
"NOSTRIN",0.246682318616005
"INHBB",0.26276826231917
"BBS5",0.611425095047825
"SMARCAD1",0.629611204842886
"PDLIM5",0.307476510722605
"RPRD2",0.546071897938903
"CTSS",0.583905197944041
"MSX1",0.420645586949949
"PACRGL",0.233998708594906
"BNIPL",0.457366389037521
"C1QTNF7",0.37094977807177
"LYSMD1",0.376352132275999
"SCNM1",0.444335534213583
"VPS72",0.228229413387673
"ERCC3",0.291022218425519
"RNF149",0.397722624695515
"IWS1",0.522053165579672
"BOLA3",0.58333112032994
"CDC42EP3",0.697330954121043
"S100A11",0.519647813529455
"DHX57",0.383958012732831
"TGFA",0.60310871144169
"CCNYL1",0.356030509196458
"FZD5",0.574488973591258
"DCAF16",0.487081205636513
"GNPDA2",0.539205043012558
"PAQR3",0.550158543583549
"ANTXR2",0.222000159225751
"HELQ",0.466563903175928
"MRPS18C",0.502114180042071
"CGGBP1",0.374724363329094
"FAM175A",0.68681186545723
"GPR155",0.50015131544511
"PMVK",0.454610116677409
"PBXIP1",0.273622239352247
"PYGO2",0.380176878746231
"HIPK1",0.503113958101856
"COL6A3",0.536996166609427
"LINC01116",0.367770751258477
"YY1AP1",0.551164207229265
"KBTBD8",0.505084063610778
"EOGT",0.494195743978502
"LMOD3",0.679540770671926
"APOA1BP",0.477253321310265
"POGLUT1",0.539444064964772
"SLC22A15",0.696067880987665
"ATP1A1",0.537676625145896
"EIF4E3",0.54198076901104
"LRRC58",0.177479714175627
"FSTL1",0.352931928272992
"LMOD1",0.413444555708703
"TMEM183A",0.595427859643795
"TMEM169",0.407737082458095
"IGFBP7",0.597573332277568
"TRIM46",0.340427541048464
"KRTCAP2",0.262478233340938
"ARPC2",0.633874747234782
"CCT3",0.409481403045932
"TMEM79",0.462209979154843
"SSR2",0.458004637043022
"RNF25",0.567900339126857
"STK36",0.418649316747605
"ADORA1",0.263582811333292
"NEK10",0.251661588420342
"CCDC141",0.443978153386111
"KIAA1524",0.426726214857671
"CWC22",0.52320304148159
"AZI2",0.577078406850297
"TGFBR2",0.553215149041869
"ANKZF1",0.386904845450627
"HDAC11",0.469804802478483
"FBLN2",0.674693704559057
"GLB1L",0.364922281013393
"STT3B",0.406024961622939
"CHCHD4",0.286396347971894
"NFASC",0.286661640259786
"SGOL2",0.307732925926416
"SERPINI1",0.335753094005259
"CLASP2",0.465034843307707
"SUCLG1",0.464856908915092
"NUAK2",0.566306194575611
"PRKCI",0.629516769109459
"IFI16",0.158555930552149
"EIF5A2",0.433326830188161
"RPL22L1",0.673818078865483
"PPM1L",0.696493586067233
"ICA1L",0.611425095047825
"SNHG16",0.5305913490471
"RYBP",0.390225536113515
"PPP4R2",0.261008630305629
"GTPBP8",0.281232585570593
